sku,meta:_sku,post_title,post_status,post_type,Type: product_type,tax:product_type,tax:product_cat,tax:product_tag,regular_price,sale_price,meta:_price,manage_stock,stock_status,images,attribute:pa_style,attribute_default:pa_style,attribute_data:pa_style,attribute:pa_sex,attribute_default:pa_sex,attribute_data:pa_sex,attribute:pa_color,attribute_default:pa_color,attribute_data:pa_color,attribute:pa_size,attribute_default:pa_size,attribute_data:pa_size,attribute:pa_material,attribute_data:pa_material,attribute:pa_print,attribute_data:pa_print,attribute:pa_wash,attribute_data:pa_wash,attribute:pa_default_style,attribute_data:pa_default_style,meta:_wc_average_rating,meta:_wc_rating_count,meta:_wc_review_count,meta:_stock_status,post_content,post_excerpt
ART-0001-TS,ART-0001-TS,سگ گرم جذاب,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#عینک,120000,,120000,no,instock,ART-0001-TS-color1.jpg|ART-0001-TS-color1-men.jpg|ART-0001-TS-color1-women.jpg|ART-0001-TS-color2.jpg|ART-0001-TS-color2-men.jpg|ART-0001-TS-color2-women.jpg|ART-0001-TS-color4.jpg|ART-0001-TS-color4-men.jpg|ART-0001-TS-color4-women.jpg|ART-0001-TS-color5.jpg|ART-0001-TS-color5-men.jpg|ART-0001-TS-color5-women.jpg|ART-0001-TS-color7.jpg|ART-0001-TS-color7-men.jpg|ART-0001-TS-color7-women.jpg|ART-0001-HD-color8.jpg|ART-0001-HD-color8-men.jpg|ART-0001-HD-color8-women.jpg|ART-0001-HD-color2.jpg|ART-0001-HD-color2-men.jpg|ART-0001-HD-color2-women.jpg|ART-0001-HD-color5.jpg|ART-0001-HD-color5-men.jpg|ART-0001-HD-color5-women.jpg|ART-0001-HD-color9.jpg|ART-0001-HD-color9-men.jpg|ART-0001-HD-color9-women.jpg|ART-0001-HD-color10.jpg|ART-0001-HD-color10-men.jpg|ART-0001-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|آبی|زرشکی|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0127-TS,ART-0127-TS,جوکر ۱,publish,product,product,variable,سریال و فیلم باز>فیلم,#جوکر,120000,,120000,no,instock,ART-0127-TS-color1.jpg|ART-0127-TS-color1-men.jpg|ART-0127-TS-color1-women.jpg|ART-0127-TS-color2.jpg|ART-0127-TS-color2-men.jpg|ART-0127-TS-color2-women.jpg|ART-0127-TS-color3.jpg|ART-0127-TS-color3-men.jpg|ART-0127-TS-color3-women.jpg|ART-0127-TS-color4.jpg|ART-0127-TS-color4-men.jpg|ART-0127-TS-color4-women.jpg|ART-0127-TS-color5.jpg|ART-0127-TS-color5-men.jpg|ART-0127-TS-color5-women.jpg|ART-0127-TS-color6.jpg|ART-0127-TS-color6-men.jpg|ART-0127-TS-color6-women.jpg|ART-0127-TS-color7.jpg|ART-0127-TS-color7-men.jpg|ART-0127-TS-color7-women.jpg|ART-0127-HD-color8.jpg|ART-0127-HD-color8-men.jpg|ART-0127-HD-color8-women.jpg|ART-0127-HD-color2.jpg|ART-0127-HD-color2-men.jpg|ART-0127-HD-color2-women.jpg|ART-0127-HD-color5.jpg|ART-0127-HD-color5-men.jpg|ART-0127-HD-color5-women.jpg|ART-0127-HD-color9.jpg|ART-0127-HD-color9-men.jpg|ART-0127-HD-color9-women.jpg|ART-0127-HD-color10.jpg|ART-0127-HD-color10-men.jpg|ART-0127-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سبز خاکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.9,3,3,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0128-TS,ART-0128-TS,ذهن نقاش کودک,publish,product,product,variable,ایده و احساس>غیره,#کودک|#نقاشی,120000,,120000,no,instock,ART-0128-TS-color1.jpg|ART-0128-TS-color1-men.jpg|ART-0128-TS-color1-women.jpg|ART-0128-TS-color2.jpg|ART-0128-TS-color2-men.jpg|ART-0128-TS-color2-women.jpg|ART-0128-TS-color3.jpg|ART-0128-TS-color3-men.jpg|ART-0128-TS-color3-women.jpg|ART-0128-TS-color4.jpg|ART-0128-TS-color4-men.jpg|ART-0128-TS-color4-women.jpg|ART-0128-TS-color5.jpg|ART-0128-TS-color5-men.jpg|ART-0128-TS-color5-women.jpg|ART-0128-TS-color6.jpg|ART-0128-TS-color6-men.jpg|ART-0128-TS-color6-women.jpg|ART-0128-TS-color7.jpg|ART-0128-TS-color7-men.jpg|ART-0128-TS-color7-women.jpg|ART-0128-HD-color8.jpg|ART-0128-HD-color8-men.jpg|ART-0128-HD-color8-women.jpg|ART-0128-HD-color2.jpg|ART-0128-HD-color2-men.jpg|ART-0128-HD-color2-women.jpg|ART-0128-HD-color5.jpg|ART-0128-HD-color5-men.jpg|ART-0128-HD-color5-women.jpg|ART-0128-HD-color9.jpg|ART-0128-HD-color9-men.jpg|ART-0128-HD-color9-women.jpg|ART-0128-HD-color10.jpg|ART-0128-HD-color10-men.jpg|ART-0128-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0131-TS,ART-0131-TS,مرداب مرگ,publish,product,product,variable,انتزاعی و سورئال>اسکلت,#مرداب|#اسکلت|#قارچ,120000,,120000,no,instock,ART-0131-TS-color1.jpg|ART-0131-TS-color1-men.jpg|ART-0131-TS-color1-women.jpg|ART-0131-TS-color2.jpg|ART-0131-TS-color2-men.jpg|ART-0131-TS-color2-women.jpg|ART-0131-TS-color3.jpg|ART-0131-TS-color3-men.jpg|ART-0131-TS-color3-women.jpg|ART-0131-TS-color4.jpg|ART-0131-TS-color4-men.jpg|ART-0131-TS-color4-women.jpg|ART-0131-TS-color5.jpg|ART-0131-TS-color5-men.jpg|ART-0131-TS-color5-women.jpg|ART-0131-TS-color6.jpg|ART-0131-TS-color6-men.jpg|ART-0131-TS-color6-women.jpg|ART-0131-TS-color7.jpg|ART-0131-TS-color7-men.jpg|ART-0131-TS-color7-women.jpg|ART-0131-HD-color8.jpg|ART-0131-HD-color8-men.jpg|ART-0131-HD-color8-women.jpg|ART-0131-HD-color2.jpg|ART-0131-HD-color2-men.jpg|ART-0131-HD-color2-women.jpg|ART-0131-HD-color5.jpg|ART-0131-HD-color5-men.jpg|ART-0131-HD-color5-women.jpg|ART-0131-HD-color9.jpg|ART-0131-HD-color9-men.jpg|ART-0131-HD-color9-women.jpg|ART-0131-HD-color10.jpg|ART-0131-HD-color10-men.jpg|ART-0131-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.4,4,4,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0133-TS,ART-0133-TS,کوآد آس,publish,product,product,variable,ورزش و بازی>پوکر,#کازینو|#ورق,120000,,120000,no,instock,ART-0133-TS-color1.jpg|ART-0133-TS-color1-men.jpg|ART-0133-TS-color1-women.jpg|ART-0133-TS-color2.jpg|ART-0133-TS-color2-men.jpg|ART-0133-TS-color2-women.jpg|ART-0133-TS-color3.jpg|ART-0133-TS-color3-men.jpg|ART-0133-TS-color3-women.jpg|ART-0133-TS-color4.jpg|ART-0133-TS-color4-men.jpg|ART-0133-TS-color4-women.jpg|ART-0133-TS-color5.jpg|ART-0133-TS-color5-men.jpg|ART-0133-TS-color5-women.jpg|ART-0133-TS-color6.jpg|ART-0133-TS-color6-men.jpg|ART-0133-TS-color6-women.jpg|ART-0133-TS-color7.jpg|ART-0133-TS-color7-men.jpg|ART-0133-TS-color7-women.jpg|ART-0133-HD-color8.jpg|ART-0133-HD-color8-men.jpg|ART-0133-HD-color8-women.jpg|ART-0133-HD-color2.jpg|ART-0133-HD-color2-men.jpg|ART-0133-HD-color2-women.jpg|ART-0133-HD-color5.jpg|ART-0133-HD-color5-men.jpg|ART-0133-HD-color5-women.jpg|ART-0133-HD-color9.jpg|ART-0133-HD-color9-men.jpg|ART-0133-HD-color9-women.jpg|ART-0133-HD-color10.jpg|ART-0133-HD-color10-men.jpg|ART-0133-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرد,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0134-TS,ART-0134-TS,بیگ استک,publish,product,product,variable,ورزش و بازی>پوکر,#چیپ,120000,,120000,no,instock,ART-0134-TS-color1.jpg|ART-0134-TS-color1-men.jpg|ART-0134-TS-color1-women.jpg|ART-0134-TS-color2.jpg|ART-0134-TS-color2-men.jpg|ART-0134-TS-color2-women.jpg|ART-0134-TS-color3.jpg|ART-0134-TS-color3-men.jpg|ART-0134-TS-color3-women.jpg|ART-0134-TS-color4.jpg|ART-0134-TS-color4-men.jpg|ART-0134-TS-color4-women.jpg|ART-0134-TS-color5.jpg|ART-0134-TS-color5-men.jpg|ART-0134-TS-color5-women.jpg|ART-0134-TS-color6.jpg|ART-0134-TS-color6-men.jpg|ART-0134-TS-color6-women.jpg|ART-0134-TS-color7.jpg|ART-0134-TS-color7-men.jpg|ART-0134-TS-color7-women.jpg|ART-0134-HD-color8.jpg|ART-0134-HD-color8-men.jpg|ART-0134-HD-color8-women.jpg|ART-0134-HD-color2.jpg|ART-0134-HD-color2-men.jpg|ART-0134-HD-color2-women.jpg|ART-0134-HD-color5.jpg|ART-0134-HD-color5-men.jpg|ART-0134-HD-color5-women.jpg|ART-0134-HD-color9.jpg|ART-0134-HD-color9-men.jpg|ART-0134-HD-color9-women.jpg|ART-0134-HD-color10.jpg|ART-0134-HD-color10-men.jpg|ART-0134-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,5.0,6,6,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0136-TS,ART-0136-TS,Black Aces,publish,product,product,variable,ورزش و بازی>پوکر,#کازینو|#ورق,120000,,120000,no,instock,ART-0136-TS-color1.jpg|ART-0136-TS-color1-men.jpg|ART-0136-TS-color1-women.jpg|ART-0136-TS-color2.jpg|ART-0136-TS-color2-men.jpg|ART-0136-TS-color2-women.jpg|ART-0136-TS-color3.jpg|ART-0136-TS-color3-men.jpg|ART-0136-TS-color3-women.jpg|ART-0136-TS-color4.jpg|ART-0136-TS-color4-men.jpg|ART-0136-TS-color4-women.jpg|ART-0136-TS-color5.jpg|ART-0136-TS-color5-men.jpg|ART-0136-TS-color5-women.jpg|ART-0136-TS-color6.jpg|ART-0136-TS-color6-men.jpg|ART-0136-TS-color6-women.jpg|ART-0136-TS-color7.jpg|ART-0136-TS-color7-men.jpg|ART-0136-TS-color7-women.jpg|ART-0136-HD-color8.jpg|ART-0136-HD-color8-men.jpg|ART-0136-HD-color8-women.jpg|ART-0136-HD-color2.jpg|ART-0136-HD-color2-men.jpg|ART-0136-HD-color2-women.jpg|ART-0136-HD-color5.jpg|ART-0136-HD-color5-men.jpg|ART-0136-HD-color5-women.jpg|ART-0136-HD-color9.jpg|ART-0136-HD-color9-men.jpg|ART-0136-HD-color9-women.jpg|ART-0136-HD-color10.jpg|ART-0136-HD-color10-men.jpg|ART-0136-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرد,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.0,10,10,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0139-TS,ART-0139-TS,دیوید بوئی ۱ (David Bowie) ,publish,product,product,variable,موزیک باز>ژانرهای موسیقی>آلترناتیو,#آلترناتیو|#دیوید_بوئی|#David_Bowie,120000,,120000,no,instock,ART-0139-TS-color1.jpg|ART-0139-TS-color1-men.jpg|ART-0139-TS-color1-women.jpg|ART-0139-TS-color2.jpg|ART-0139-TS-color2-men.jpg|ART-0139-TS-color2-women.jpg|ART-0139-TS-color3.jpg|ART-0139-TS-color3-men.jpg|ART-0139-TS-color3-women.jpg|ART-0139-TS-color4.jpg|ART-0139-TS-color4-men.jpg|ART-0139-TS-color4-women.jpg|ART-0139-TS-color5.jpg|ART-0139-TS-color5-men.jpg|ART-0139-TS-color5-women.jpg|ART-0139-TS-color6.jpg|ART-0139-TS-color6-men.jpg|ART-0139-TS-color6-women.jpg|ART-0139-TS-color7.jpg|ART-0139-TS-color7-men.jpg|ART-0139-TS-color7-women.jpg|ART-0139-HD-color8.jpg|ART-0139-HD-color8-men.jpg|ART-0139-HD-color8-women.jpg|ART-0139-HD-color2.jpg|ART-0139-HD-color2-men.jpg|ART-0139-HD-color2-women.jpg|ART-0139-HD-color5.jpg|ART-0139-HD-color5-men.jpg|ART-0139-HD-color5-women.jpg|ART-0139-HD-color9.jpg|ART-0139-HD-color9-men.jpg|ART-0139-HD-color9-women.jpg|ART-0139-HD-color10.jpg|ART-0139-HD-color10-men.jpg|ART-0139-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0140-TS,ART-0140-TS,دیوید بوئی ۲ (David Bowie) ,publish,product,product,variable,موزیک باز>ژانرهای موسیقی>آلترناتیو,#آلترناتیو|#دیوید_بوئی|#David_Bowie,120000,,120000,no,instock,ART-0140-TS-color1.jpg|ART-0140-TS-color1-men.jpg|ART-0140-TS-color1-women.jpg|ART-0140-TS-color2.jpg|ART-0140-TS-color2-men.jpg|ART-0140-TS-color2-women.jpg|ART-0140-TS-color3.jpg|ART-0140-TS-color3-men.jpg|ART-0140-TS-color3-women.jpg|ART-0140-TS-color4.jpg|ART-0140-TS-color4-men.jpg|ART-0140-TS-color4-women.jpg|ART-0140-TS-color5.jpg|ART-0140-TS-color5-men.jpg|ART-0140-TS-color5-women.jpg|ART-0140-TS-color6.jpg|ART-0140-TS-color6-men.jpg|ART-0140-TS-color6-women.jpg|ART-0140-TS-color7.jpg|ART-0140-TS-color7-men.jpg|ART-0140-TS-color7-women.jpg|ART-0140-HD-color8.jpg|ART-0140-HD-color8-men.jpg|ART-0140-HD-color8-women.jpg|ART-0140-HD-color2.jpg|ART-0140-HD-color2-men.jpg|ART-0140-HD-color2-women.jpg|ART-0140-HD-color5.jpg|ART-0140-HD-color5-men.jpg|ART-0140-HD-color5-women.jpg|ART-0140-HD-color9.jpg|ART-0140-HD-color9-men.jpg|ART-0140-HD-color9-women.jpg|ART-0140-HD-color10.jpg|ART-0140-HD-color10-men.jpg|ART-0140-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,خاکستری,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.2,4,4,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0141-TS,ART-0141-TS,دیوید بوئی ۳ (David Bowie) ,publish,product,product,variable,موزیک باز>ژانرهای موسیقی>آلترناتیو,#آلترناتیو|#دیوید_بوئی|#David_Bowie,120000,,120000,no,instock,ART-0141-TS-color1.jpg|ART-0141-TS-color1-men.jpg|ART-0141-TS-color1-women.jpg|ART-0141-TS-color2.jpg|ART-0141-TS-color2-men.jpg|ART-0141-TS-color2-women.jpg|ART-0141-TS-color3.jpg|ART-0141-TS-color3-men.jpg|ART-0141-TS-color3-women.jpg|ART-0141-TS-color4.jpg|ART-0141-TS-color4-men.jpg|ART-0141-TS-color4-women.jpg|ART-0141-TS-color5.jpg|ART-0141-TS-color5-men.jpg|ART-0141-TS-color5-women.jpg|ART-0141-TS-color6.jpg|ART-0141-TS-color6-men.jpg|ART-0141-TS-color6-women.jpg|ART-0141-TS-color7.jpg|ART-0141-TS-color7-men.jpg|ART-0141-TS-color7-women.jpg|ART-0141-HD-color8.jpg|ART-0141-HD-color8-men.jpg|ART-0141-HD-color8-women.jpg|ART-0141-HD-color2.jpg|ART-0141-HD-color2-men.jpg|ART-0141-HD-color2-women.jpg|ART-0141-HD-color5.jpg|ART-0141-HD-color5-men.jpg|ART-0141-HD-color5-women.jpg|ART-0141-HD-color9.jpg|ART-0141-HD-color9-men.jpg|ART-0141-HD-color9-women.jpg|ART-0141-HD-color10.jpg|ART-0141-HD-color10-men.jpg|ART-0141-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,آبی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,5.0,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0142-TS,ART-0142-TS,دیوید بوئی ۴ (David Bowie) ,publish,product,product,variable,موزیک باز>ژانرهای موسیقی>آلترناتیو,#آلترناتیو|#دیوید_بوئی|#David_Bowie,120000,,120000,no,instock,ART-0142-TS-color1.jpg|ART-0142-TS-color1-men.jpg|ART-0142-TS-color1-women.jpg|ART-0142-TS-color2.jpg|ART-0142-TS-color2-men.jpg|ART-0142-TS-color2-women.jpg|ART-0142-TS-color3.jpg|ART-0142-TS-color3-men.jpg|ART-0142-TS-color3-women.jpg|ART-0142-TS-color4.jpg|ART-0142-TS-color4-men.jpg|ART-0142-TS-color4-women.jpg|ART-0142-TS-color5.jpg|ART-0142-TS-color5-men.jpg|ART-0142-TS-color5-women.jpg|ART-0142-TS-color6.jpg|ART-0142-TS-color6-men.jpg|ART-0142-TS-color6-women.jpg|ART-0142-TS-color7.jpg|ART-0142-TS-color7-men.jpg|ART-0142-TS-color7-women.jpg|ART-0142-HD-color8.jpg|ART-0142-HD-color8-men.jpg|ART-0142-HD-color8-women.jpg|ART-0142-HD-color2.jpg|ART-0142-HD-color2-men.jpg|ART-0142-HD-color2-women.jpg|ART-0142-HD-color5.jpg|ART-0142-HD-color5-men.jpg|ART-0142-HD-color5-women.jpg|ART-0142-HD-color9.jpg|ART-0142-HD-color9-men.jpg|ART-0142-HD-color9-women.jpg|ART-0142-HD-color10.jpg|ART-0142-HD-color10-men.jpg|ART-0142-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.6,3,3,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
